bookId,title,genres
631,Dead as a Doornail ,Children|Drama
632,"Shatter Me (Shatter Me, #1)",Documentary
633,Starship Troopers,Drama
634,I've Got Your Number,Documentary
635,Sofies Verden,Drama|War
636,,Action|Adventure
637,The Martian Chronicles,Comedy|Crime
638,A Visit From the Goon Squad,Drama|Romance
639,Heidi,Comedy|Drama
640,Prey,Drama
641,The Last Battle,Comedy|Drama
642,World Without End,Documentary
643,Chosen: A House of Night Novel,Horror|Mystery
644,Slammed,Comedy|Crime|Drama
645,"Beastly (Beastly, #1, Kendra Chronicles, #1)",Drama|Romance
646,Tales of Caunterbury,Action|Adventure|Sci-Fi|Thriller
647,Baby Proof,Drama
648,Inheritance,Drama|Thriller
649,いちきゅうはちよん [Ichi-Kyū-Hachi-Yon],Animation|Children|Drama|Musical|Romance
650,Uncle Tom's Cabin or Life Among the Lowly,Comedy|Thriller
651,Le Fantôme de l'Opéra,Comedy
652,"Definitely Dead (Sookie Stackhouse, #6)",Action|Drama|Thriller
653,Ensaio Sobre a Cegueira,Documentary
654,Freedom,Comedy|Fantasy|Romance|Sci-Fi
655,Crossed,Drama
656,"I'd Tell You I Love You, But Then I'd Have to Kill You",Action|Adventure|Drama|Thriller
657,The White Tiger,Comedy|Horror|Thriller
658,The Corrections,Drama|Mystery|Western
659,Dreams from My Father,Children|Comedy
660,Congo,Drama|Romance
661,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Comedy|Drama|Romance
662,Interpreter of Maladies,Comedy|Romance
663,A People's History of the United States: 1492 to Present ,Drama|Thriller
664,Breakfast at Tiffany's,Crime|Drama
665,The Passage,Adventure|Children
666,Anansi Boys,Action|Adventure
667,Along for the Ride,Children|Comedy|Fantasy
668,Everything I Never Told You,Comedy
669,La casa de los espíritus,Drama
670,The Dead Zone,Comedy
671,The Mysterious Affair at Styles,Drama
672,Murder in the Calais Coach,Drama|Mystery
673,Americanah,Adventure|Children
674,Suzanne's Diary for Nicholas,Comedy|Fantasy|Musical
675,Firestarter,Comedy
676,Entwined with You,Drama
677,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Crime|Thriller
678,The Storied Life of A.J. Fikry,Comedy
679,Mad About Madeline,Comedy
680,Think and Grow Rich,Drama
681,Little House In The Big Woods,Action|Adventure|Thriller
682,Jonathan Strange & Mr Norrell,Children|Comedy|Fantasy
683,A Bend in the Road,Comedy|Drama|Romance
684,The House of Hades,Action|Thriller
685,Gone,Children|Comedy
686,The Wedding,Horror
687,1776,Comedy|Horror
688,Under the Banner of Heaven: A Story of Violent Faith,Drama
689,Beautiful Ruins,Drama
690,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Drama
691,On Writing: A Memoir of the Craft,Drama
692,Firefly Lane,Action|Adventure|Sci-Fi|Thriller
693,Sphere,Crime|Drama
694,Love the One You're With,Drama
695,The Silkworm,Comedy|Drama|Romance
696,The Vampire Lestat,Drama
697,State of Wonder,Crime|Drama
698,The Silver Linings Playbook,Action|Comedy|Crime|Thriller
699,Vingt Mille Lieues Sous les Mers,Comedy|Drama
700,The Constant Princess,Drama
701,Mrs Dalloway,Crime|Drama|Romance|Thriller
702,Hundraåringen som klev ut genom fönstret och försvann,Comedy|Crime
703,Bag of Bones,Crime|Drama|Musical|Thriller
704,The Cider House Rules,Comedy
705,Thinner,Drama
706,Le tour du monde en quatre-vingts jours,Action|Crime|Drama
707,Walk Two Moons,Action|Comedy|Crime|Thriller
708,Onze minutos,Horror|Thriller
709,Nine Stories,Sci-Fi|Thriller
710,"Julie & Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",Children|Comedy
711,Unwind,Drama|Thriller
712,"Drums of Autumn (Outlander, #4)",Children|Drama|Fantasy
713,Prodigy,Action|Comedy|Crime
714,The Tragedie of King Lear,Adventure|Animation|Children|Musical
715,Death of a Salesman,Drama|Romance
716,The Choice,Horror|Thriller
717,,Comedy|Drama|Romance
718,The Sound and the Fury,Drama
719,A New Earth: Awakening to Your Life's Purpose,Drama
720,BLEACH―ブリーチ―　1,Adventure|Drama|Romance|War
721,,Comedy|Drama|Romance
722,The Shadow Rising ,Comedy|Musical|Romance
723,Shantaram,Musical|Romance
724,From Dead to Worse,Comedy|Musical
725,The Waste Lands,Drama|Romance
726,The Bone Collector,Drama|Mystery|Romance|Thriller
727,Der Vorleser,Mystery|Thriller
728,"Brown Bear, Brown Bear, What Do You See?",Comedy|Romance
729,Hyperion,Drama|Thriller
730,The Pearl of the World,Comedy|Musical|Romance
731,The Exorcist,Action|Adventure|Mystery|Romance|Thriller
732,The Short Second Life of Bree Tanner,Comedy|Drama|Romance
733,Snow Falling on Cedars,Comedy|Crime
734,Roots,Comedy|Crime|Mystery|Romance|Thriller
735,Batman: The Killing Joke ,Drama|Romance
736,Invisible Man,Noir-Fiction|Mystery
737,A Long Way Gone. Memoirs of a Boy Soldier,Comedy|Drama|Musical|Romance
738,Mrs. Frisby and the Rats of NIMH,Comedy|Romance
739,Different Seasons,Comedy|Drama|Romance
740,The Little House Collection,Children|Drama
741,The Girls' Guide to Hunting and Fishing,Musical
742,Wool Omnibus,Adventure|Children|Fantasy|Musical
743,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Drama|Romance|War
744,The Power of Now,Comedy
745,Let's Pretend This Never Happened (A Mostly True Memoir),Drama|Noir-Fiction|Romance
746,The Lies of Locke Lamora,Drama|Mystery
747,Sabriel,Adventure|Drama|Sci-Fi
748,Dead and Gone,Drama
749,The Storyteller,Comedy
750,Obsidian,Drama|Mystery|Romance|Thriller
751,"Life, the Universe and Everything",Drama|Noir-Fiction|Mystery|Thriller
752,Crown of Midnight,Noir-Fiction|Romance|Thriller
753,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",Mystery|Romance|Thriller
754,Half Broke Horses: A True Life Novel,Drama|Romance
755,Mort,Crime|Mystery|Romance|Thriller
756,"The Iron King (The Iron Fey, #1) ",Comedy
757,Lonesome Dove,Comedy|Musical
758,Stiff: The Curious Lives of Human Cadavers,Comedy|Romance
759,Bloodlines,Comedy|Romance
760,Ender's Shadow,Musical
761,Twenties Girl,Comedy|Drama
762,Schindler's Ark,Action|Adventure|Romance
763,The Bluest Eye,Adventure
764,The White Queen,Crime|Noir-Fiction|Mystery
765,The Autobiography of Malcolm X,Drama|Fantasy|Romance
766,Preludes & Nocturnes,Drama
767,Seabiscuit,Comedy|Musical|Romance
768,Shutter Island,Comedy|Drama|War
769,The Complete Sherlock Holmes,Comedy|Romance
770,The Tragedy of Julius Caesar,Drama|Romance|Western
771,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Drama
772,Πολιτεία,Comedy|Crime
773,The Taming of the Shrew,Comedy|Romance
774,Cress,Adventure|Comedy
775,Just Kids,Children|Drama|Fantasy|Romance
776,,Drama
777,Jemima J,Comedy|Romance
778,Notre-Dame de Paris,Drama|Romance
779,A Fine Balance,Drama
780,Calvin and Hobbes,Crime|Drama
781,Specials,Drama
782,The Awakening,Crime|Drama
783,Hunted,Musical
784,For One More Day,Romance|Western
785,Clear and Present Danger,Drama|Mystery|Thriller
786,Falling Up,Drama|War
787,Sh*t My Dad Says,Horror|Sci-Fi|Thriller
788,Trainspotting,Adventure|Comedy|Romance|War
789,Foundation and Empire,Adventure|Comedy|Crime|Drama|Romance
790,"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",Drama
791,House Rules,Drama
792,Brüder Grimm: Kinder- und Hausmärchen,Comedy|Drama
793,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,Romance|War
794,Doctor Sleep,Action
795,About a Boy,Drama
796,On Dublin Street,Drama
797,Crazy Love: Overwhelmed by a Relentless God,Comedy|Drama
798,"One Fish, Two Fish, Red Fish, Blue Fish",Adventure|Children
799,Watchers,Drama|Romance
800,The Story of My Life,Comedy|Drama
801,This Is Where I Leave You,Action|Adventure|Thriller
802,Abraham Lincoln: Vampire Hunter,Drama
803,フルーツバスケット 1,Thriller
804,The Tempest,Comedy|Drama
805,Burned: A House of Night Novel,Action|Crime|Drama|Thriller
806,Wizard and Glass,Drama|Thriller
807,The Circle,Action|Crime
808,The Invention of Hugo Cabret,Crime|Noir-Fiction
809,Brave New World/Brave New World Revisited,Drama|Thriller
810,桜蘭高校ホスト部 1,Action|Thriller
811,The Good Girl,Children|Comedy
812,"Fallen Too Far (Too Far, #1)",Drama
813,Landline,Children|Comedy|Western
814,Tempted,Adventure|Western
815,No Country for Old Men,Adventure|Children|Fantasy
816,Wolf Hall,Children|Comedy
817,Howl's Moving Castle,Children|Comedy|Fantasy|Romance
818,Dreamcatcher,Children|Drama
819,Walden; or Life in the Woods,Children|Comedy|Romance
820,The Remains of the Day,Children|Comedy|Drama
821,The Best of Me,Adventure|Children|Drama
822,The Sense of an Ending,Children|Comedy
823,A is for Alibi,Adventure|Children
824,Οἰδίπους Τύραννος,Children|Comedy|Mystery
825,Shanghai Girls,Adventure|Drama|Sci-Fi
826,The Wind in the Willows,Comedy
827,To All the Boys I've Loved Before,Children|Comedy
828,Persepolis,Animation|Children|Fantasy|Musical|Romance
829,A Room with a View,Animation|Children|Musical
830,The DUFF: Designated Ugly Fat Friend,Animation|Children|Musical
831,Lock and Key,Animation|Children|Fantasy|Musical
832,Naked in Death,Children|Drama
833,The Chamber,Adventure|Drama
834,Midnight Sun (Partial Draft),Children|Comedy|Fantasy|Musical
835,NARUTO -ナルト- 巻ノ一 ,Animation|Children|Drama|Musical
836,The Unlikely Pilgrimage of Harold Fry,Adventure|Animation|Children|Musical
837,Every Day,Adventure|Children|Musical
838,Xenocide,Adventure|Animation|Children|Fantasy|Musical
839,The Merchant of Venice,Animation|Children|Drama
840,Shōgun,Comedy|Crime|Drama|Thriller
841,"Lover Awakened (Black Dagger Brotherhood, #3)",Musical|Romance
842,A Court of Thorns and Roses,Action|Crime|Thriller
843,,Action|Horror|Sci-Fi|Thriller
844,Chicka Chicka Boom Boom,Drama
845,Smile,Drama
846, Animal Farm & 1984,Comedy|Drama
847,The Deep End of the Ocean,Drama|Romance
848,The Bonesetter's Daughter,Drama
849,"Angus, Thongs and Full-Frontal Snogging",Drama|Romance
850,Mr. Penumbra's 24-Hour Bookstore,Action|Drama|Thriller
851,Flowers in the Attic,Action|Adventure
852,When Breath Becomes Air,Documentary|Drama
853,Maniac Magee,Drama
854,Invisible Monsters,Crime|Drama|Romance
855,"Twelfth Night; or, What You Will",Drama
856,Gathering Blue,Thriller
857,The Westing Game,Drama
858,Red Rising,Comedy|Musical|Romance
859,The Way of Shadows,Drama|Romance
860,The Bean Trees,Comedy|Drama
861,Walking Disaster,Thriller
862,Words of Radiance,Drama
863,Guess How Much I Love You,Animation|Children|Comedy|Fantasy|Musical|Romance
864,The Fiery Cross,Comedy|Musical|Romance
865,Night Shift,Comedy|Musical|Romance
866,Jaws,Crime|Noir-Fiction
867,The History of Love,Crime|Noir-Fiction|Thriller
868,Pippi Långstrump,Children|Comedy|Fantasy|Musical
869,L'élégance du hérisson,Drama|Horror|Thriller
870,Team of Rivals: The Political Genius of Abraham Lincoln,Comedy|Sci-Fi
871,Dead in the Family,Comedy|War
872,La peste,Comedy|Crime
873,The Reptile Room,Comedy
874,Brain on Fire,Comedy|Musical|Romance
875,Wicked Lovely ,Drama
876,Curious George,Comedy|Musical
877,Die unendliche Geschichte,Crime|Drama
878,A Beautiful Mind,Adventure|Drama
879,The Jungle,Crime|Mystery|Thriller
880,The Summoning,Musical
881,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Drama|Musical|Romance
882,Storm Island,Crime|Mystery|Thriller
883,The Blind Assassin,Drama|War
884,Hollow City,Comedy
885,House of Sand and Fog,Crime|Mystery|Thriller
886,The Girl with All the Gifts,Drama
887,As I Lay Dying,Drama|Romance|Thriller
888,Harold and the Purple Crayon,Drama
889,"Lover Eternal (Black Dagger Brotherhood, #2)",Drama
890,,Children|Drama|Sci-Fi
891,Fool Moon ,Children|Drama|Fantasy
892,David and Goliath,Action|Drama|Romance
893,鋼の錬金術師 1,Action|Romance
894,Guards! Guards!,Drama
895,The Year of Magical Thinking,Drama
896,We Need to Talk About Kevin,Horror
897,Rendezvous with Rama,Documentary
898,The Queen of the Damned,Action|Comedy|Drama
899,The Age of Innocence,Comedy
900,The Selfish Gene,Crime|Drama
901,Year of Wonders: A Novel of the Plague,Comedy|Drama
902,The Black Echo,Documentary
903,Anthem,Drama
904,Gabriel's Inferno,Comedy|Crime
905,Cloudy with a Chance of Meatballs,Comedy|Fantasy
906,Major Pettigrew's Last Stand,Action|Adventure|Sci-Fi|Thriller
907,Vision in White,Horror
908,The Tenth Circle,Action|Adventure|Sci-Fi|Thriller
909,The Throne of Fire,Horror|Mystery
910,Old Man's War,Drama|Mystery
911,Gerald's Game,Drama
912,Two for the Dough,Comedy|Drama
913,The Joy of Cooking,Comedy
914,The Forever War,Adventure|Comedy|Fantasy
915,Insomnia,Romance
916,Reading Lolita in Tehran: A Memoir in Books,Documentary
917,The Blade Itself,Documentary
918,The Arctic Incident,Animation|Children|Comedy|Crime
919,The Shipping News,Drama
920,人生がときめく片づけの魔法,Animation|Comedy|Drama|Fantasy
921,All the Bright Places,Crime|Noir-Fiction|Thriller
922,Déjà Dead,Noir-Fiction
923,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,Noir-Fiction
924,The Marriage Plot,Drama|War
925,Hija de la fortuna,Comedy|Drama
926,Luckiest Girl Alive,Drama
927,"Crank (Crank, #1)",Drama
928,The Raven Boys,Drama|Thriller
929,I Am Legend and Other Stories,Comedy
930,Olive Kitteridge,Action|Adventure|Horror
931,Not that Kind of Girl,Documentary
932,Good to Great: Why Some Companies Make the Leap... and Others Don't,Comedy
933,Fire,Drama
934,En attendant Godot,Comedy|Drama
935,White Fang,Comedy
936,Wolves of the Calla,Comedy|Drama|Romance
937,His Dark Materials,Drama|Fantasy|Romance
938,The Edge of Never,Drama|Romance
939,Reconstructing Amelia,Drama|War
940,The One Plus One,Crime|Drama|Noir-Fiction
941,The Hours,Comedy
942,Wallbanger,Western
943,Holidays on Ice,Drama|Romance|War
944,Desperation,Comedy|Drama
945,Passion,Drama
946,The Kill Order,Drama
947,Angelfall,Drama
948,Empire Falls,Comedy|Romance
949,The Fires of Heaven,Documentary
950,I'll Give You the Sun,Crime|Drama|Romance
951,Survivor,Documentary|Musical
952,Shopaholic and Baby,Documentary
953,The Dark Tower,Drama
954,Twilight Director's Notebook,Comedy
955,Shopaholic Abroad,Action|Adventure|Sci-Fi
956,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character",Action|Adventure|Comedy|Fantasy|Romance
957,Linger,Action|Adventure
958,The Complete Anne of Green Gables Boxed Set,Fantasy|Sci-Fi
959,A Portrait of the Artist as a Young Man,Action|Adventure|Horror|Sci-Fi
960,The Gathering Storm,Action|Adventure|Western
961,Middlemarch,Comedy
962,Point of Retreat,Drama
963,The Partner,Adventure|Drama|War
964,The Hobbit and The Lord of the Rings,Crime|Drama|Sci-Fi|Thriller
965,Thoughtless,Drama
966,Presumed Innocent,Action|Drama|War
967,The Dark Half,Action|Drama|Western
968,Cleopatra: A Life,Action|Adventure|Sci-Fi
969,The World Is Flat: A Brief History of the Twenty-first Century,Drama|Fantasy|Romance
970,Steelheart,Noir-Fiction|Mystery|Thriller
971,,Crime|Drama
972,Voyage au centre de la Terre,Horror|Sci-Fi
973,The Happiness Project,Action|Adventure|Comedy|Fantasy|Horror
974,The Man in the High Castle,Adventure|Drama|Romance
975,Helter Skelter: The True Story of The Manson Murders,Drama|War
976,,Action|Crime|Drama|Thriller
977,Inferno,Crime|Horror
978,Shadow of Night,Action|Comedy|Musical
979,Leaving Time,Crime|Drama
980,Moon Called,Drama|War
981,Blue Bloods,Adventure|Animation|Children|Comedy|Sci-Fi
982,The Alienist,Action|Drama|Romance|War
983,Between the World and Me,Drama
984,Paradise Lost,Drama|Romance
985,The Big Short: Inside the Doomsday Machine,Crime|Drama
986,The Girl Who Loved Tom Gordon,Drama
987, A Monster Calls ,Comedy|Romance
988,Towers of Midnight,Drama
989,The Day of the Jackal,Drama|Mystery|Sci-Fi
990,Rework,Action|Drama|War
991,Attachments,Comedy|Crime
992,The Twilight Saga,Comedy|Drama|Romance
993,Tell the Wolves I'm Home,Comedy|Drama|Romance
994,All Creatures Great And Small,Drama
995,The Unbecoming of Mara Dyer,Comedy
996,Three to Get Deadly,Action|Sci-Fi|Thriller
997,The Scarlet Pimpernel,Comedy|Fantasy|Horror
998,The Monster at the End of This Book,Drama|War
999,Tales of a Fourth Grade Nothing,Comedy|Drama
1000,Shadow and Bone,Comedy|Drama|Romance
1001,Het diner,Crime|Drama|Noir-Fiction|Thriller
1002,Champion,Drama
1003,Contact,Comedy|Drama|Romance
1004,Lola and the Boy Next Door,Crime|Noir-Fiction|Thriller
1005,White Teeth,Action|Crime|Romance|Thriller
1006,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Adventure|Drama|War
1007,My Horizontal Life: A Collection of One-Night Stands,Drama|Fantasy
1008,The Power of Six,Crime|Noir-Fiction|Mystery|Thriller
1009,The Interestings,Drama|Sci-Fi|Thriller
1010,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Action|Adventure|Drama|Western
1011,People of the Book,Comedy|Horror|Sci-Fi
1012,The Secret Keeper,Comedy|Musical|War
1013,Better Homes & Gardens New Cook Book,Comedy|Romance
1014,"So Long, and Thanks for All the Fish",Horror
1015,Der Steppenwolf: Erzählung,Adventure|Drama
1016,The Surgeon,Crime|Noir-Fiction|Thriller
1017,The Girl You Left Behind,Action|Comedy|Fantasy|Horror
1018,Royal Assassin,Action|Adventure|Drama|War
1019,Childhood's End,Drama|War
1020, The Tale of Despereaux,Action|Drama|Mystery|Romance|Thriller
1021,"Animal, Vegetable, Miracle: A Year of Food Life",Comedy|Fantasy|Romance
1022,Heir of Fire,Drama|Western
1023,,Crime|Thriller|War
1024,The Sweetness at the Bottom of the Pie,Comedy|Drama
1025,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Comedy|Mystery|Thriller
1026,A Breath of Snow and Ashes,Adventure|Comedy|Sci-Fi
1027,The Blood of Olympus,Comedy|Crime|Drama
1028,Truly Madly Guilty,Drama|War
1029,"Saga, Volume One",Comedy|Drama|Noir-Fiction
1030,The Art of Fielding,Action|Adventure|Animation|Sci-Fi
1031,A Moveable Feast,Action|Adventure|Fantasy
1032,Fablehaven,Drama
1033,The Wide Window,Comedy|Drama|Romance
1034,Grave Peril,Comedy|Fantasy
1035,Einstein. His Life and Universe,Comedy|Drama
1036,Effortless,Drama
1037,The Street Lawyer,Comedy|Drama|War
1038,"Roll of Thunder, Hear My Cry",Animation|Children|Fantasy|Musical
1039,Pride and Prejudice and Zombies,Drama|Western
1040,Lets Explore Diabetes with Owls,Crime|Noir-Fiction|Mystery
1041,Идиот,Comedy
1042,Dirk Gently's Holistic Detective Agency,Drama|Romance
1043,Rodrick Rules,Action|Adventure|Drama
1044,Why Not Me?,Comedy
1045,Four: A Divergent Collection,Documentary
1046,Modern Romance,Drama|Romance
1047,The One and Only Ivan,Action|Adventure
1048,The Perfect Storm: A True Story of Men Against the Sea,Comedy|Drama
1049,Elantris,Drama
1050,The Knife of Never Letting Go,Drama
1051,One Thousand White Women: The Journals of May Dodd,Drama|Romance
1052,Handle with Care,Comedy
1053,Song of Susannah,Drama|Musical
1054,Reached,Drama|War
1055,Midnight's Children,Comedy|Drama
1056,The Zombie Survival Guide: Complete Protection from the Living Dead,Drama|Sci-Fi
